filepaths,Font
./Font/Font/Sample013/img013-00738.png,C
./Font/Font/Sample013/img013-00527.png,C
./Font/Font/Sample013/img013-00491.png,C
./Font/Font/Sample013/img013-00588.png,C
./Font/Font/Sample013/img013-00174.png,C
./Font/Font/Sample013/img013-00459.png,C
./Font/Font/Sample013/img013-00984.png,C
./Font/Font/Sample013/img013-00293.png,C
./Font/Font/Sample013/img013-00644.png,C
./Font/Font/Sample013/img013-00982.png,C
./Font/Font/Sample013/img013-00884.png,C
./Font/Font/Sample013/img013-00840.png,C
./Font/Font/Sample013/img013-00306.png,C
./Font/Font/Sample013/img013-00428.png,C
./Font/Font/Sample013/img013-00497.png,C
./Font/Font/Sample013/img013-00897.png,C
./Font/Font/Sample013/img013-00391.png,C
./Font/Font/Sample013/img013-00812.png,C
./Font/Font/Sample013/img013-00356.png,C
./Font/Font/Sample013/img013-00568.png,C
./Font/Font/Sample013/img013-00483.png,C
./Font/Font/Sample013/img013-00743.png,C
./Font/Font/Sample013/img013-00968.png,C
./Font/Font/Sample013/img013-00748.png,C
./Font/Font/Sample013/img013-00671.png,C
./Font/Font/Sample013/img013-00515.png,C
./Font/Font/Sample013/img013-00062.png,C
./Font/Font/Sample013/img013-00255.png,C
./Font/Font/Sample013/img013-00704.png,C
./Font/Font/Sample013/img013-00281.png,C
./Font/Font/Sample013/img013-00053.png,C
./Font/Font/Sample013/img013-00368.png,C
./Font/Font/Sample013/img013-00362.png,C
./Font/Font/Sample013/img013-00776.png,C
./Font/Font/Sample013/img013-00454.png,C
./Font/Font/Sample013/img013-00353.png,C
./Font/Font/Sample013/img013-00250.png,C
./Font/Font/Sample013/img013-00651.png,C
./Font/Font/Sample013/img013-00442.png,C
./Font/Font/Sample013/img013-00673.png,C
./Font/Font/Sample013/img013-00043.png,C
./Font/Font/Sample013/img013-00903.png,C
./Font/Font/Sample013/img013-00277.png,C
./Font/Font/Sample013/img013-00153.png,C
./Font/Font/Sample013/img013-00481.png,C
./Font/Font/Sample013/img013-00234.png,C
./Font/Font/Sample013/img013-00773.png,C
./Font/Font/Sample013/img013-00338.png,C
./Font/Font/Sample013/img013-00569.png,C
./Font/Font/Sample013/img013-00370.png,C
./Font/Font/Sample013/img013-00369.png,C
./Font/Font/Sample013/img013-00046.png,C
./Font/Font/Sample013/img013-00103.png,C
./Font/Font/Sample013/img013-00703.png,C
./Font/Font/Sample013/img013-00599.png,C
./Font/Font/Sample013/img013-00810.png,C
./Font/Font/Sample013/img013-00178.png,C
./Font/Font/Sample013/img013-00760.png,C
./Font/Font/Sample013/img013-00714.png,C
./Font/Font/Sample013/img013-00902.png,C
./Font/Font/Sample013/img013-00042.png,C
./Font/Font/Sample013/img013-00216.png,C
./Font/Font/Sample013/img013-00500.png,C
./Font/Font/Sample013/img013-00728.png,C
./Font/Font/Sample013/img013-00620.png,C
./Font/Font/Sample013/img013-00780.png,C
./Font/Font/Sample013/img013-00623.png,C
./Font/Font/Sample013/img013-01006.png,C
./Font/Font/Sample013/img013-00915.png,C
./Font/Font/Sample013/img013-00896.png,C
./Font/Font/Sample013/img013-01008.png,C
./Font/Font/Sample013/img013-00349.png,C
./Font/Font/Sample013/img013-00601.png,C
./Font/Font/Sample013/img013-00235.png,C
./Font/Font/Sample013/img013-00855.png,C
./Font/Font/Sample013/img013-00089.png,C
./Font/Font/Sample013/img013-00240.png,C
./Font/Font/Sample013/img013-00186.png,C
./Font/Font/Sample013/img013-00948.png,C
./Font/Font/Sample013/img013-00318.png,C
./Font/Font/Sample013/img013-00358.png,C
./Font/Font/Sample013/img013-00357.png,C
./Font/Font/Sample013/img013-00152.png,C
./Font/Font/Sample013/img013-00709.png,C
./Font/Font/Sample013/img013-00791.png,C
./Font/Font/Sample013/img013-00540.png,C
./Font/Font/Sample013/img013-00355.png,C
./Font/Font/Sample013/img013-00295.png,C
./Font/Font/Sample013/img013-00854.png,C
./Font/Font/Sample013/img013-00066.png,C
./Font/Font/Sample013/img013-00313.png,C
./Font/Font/Sample013/img013-00652.png,C
./Font/Font/Sample013/img013-00815.png,C
./Font/Font/Sample013/img013-00270.png,C
./Font/Font/Sample013/img013-00679.png,C
./Font/Font/Sample013/img013-00798.png,C
./Font/Font/Sample013/img013-00553.png,C
./Font/Font/Sample013/img013-00496.png,C
./Font/Font/Sample013/img013-00079.png,C
./Font/Font/Sample013/img013-01013.png,C
./Font/Font/Sample013/img013-00687.png,C
./Font/Font/Sample013/img013-00332.png,C
./Font/Font/Sample013/img013-00266.png,C
./Font/Font/Sample013/img013-00557.png,C
./Font/Font/Sample013/img013-00082.png,C
./Font/Font/Sample013/img013-00894.png,C
./Font/Font/Sample013/img013-00617.png,C
./Font/Font/Sample013/img013-00068.png,C
./Font/Font/Sample013/img013-00967.png,C
./Font/Font/Sample013/img013-00702.png,C
./Font/Font/Sample013/img013-00208.png,C
./Font/Font/Sample013/img013-00522.png,C
./Font/Font/Sample013/img013-00305.png,C
./Font/Font/Sample013/img013-00205.png,C
./Font/Font/Sample013/img013-00647.png,C
./Font/Font/Sample013/img013-00307.png,C
./Font/Font/Sample013/img013-00659.png,C
./Font/Font/Sample013/img013-00312.png,C
./Font/Font/Sample013/img013-00992.png,C
./Font/Font/Sample013/img013-00600.png,C
./Font/Font/Sample013/img013-00302.png,C
./Font/Font/Sample013/img013-00998.png,C
./Font/Font/Sample013/img013-00607.png,C
./Font/Font/Sample013/img013-00778.png,C
./Font/Font/Sample013/img013-00750.png,C
./Font/Font/Sample013/img013-00554.png,C
./Font/Font/Sample013/img013-00516.png,C
./Font/Font/Sample013/img013-00092.png,C
./Font/Font/Sample013/img013-00075.png,C
./Font/Font/Sample013/img013-00165.png,C
./Font/Font/Sample013/img013-00945.png,C
./Font/Font/Sample013/img013-00013.png,C
./Font/Font/Sample013/img013-00950.png,C
./Font/Font/Sample013/img013-00022.png,C
./Font/Font/Sample013/img013-00230.png,C
./Font/Font/Sample013/img013-00008.png,C
./Font/Font/Sample013/img013-00071.png,C
./Font/Font/Sample013/img013-00422.png,C
./Font/Font/Sample013/img013-00374.png,C
./Font/Font/Sample013/img013-00563.png,C
./Font/Font/Sample013/img013-00952.png,C
./Font/Font/Sample013/img013-00741.png,C
./Font/Font/Sample013/img013-00861.png,C
./Font/Font/Sample013/img013-00182.png,C
./Font/Font/Sample013/img013-00562.png,C
./Font/Font/Sample013/img013-00988.png,C
./Font/Font/Sample013/img013-00381.png,C
./Font/Font/Sample013/img013-00530.png,C
./Font/Font/Sample013/img013-00195.png,C
./Font/Font/Sample013/img013-00142.png,C
./Font/Font/Sample013/img013-00292.png,C
./Font/Font/Sample013/img013-00746.png,C
./Font/Font/Sample013/img013-00348.png,C
./Font/Font/Sample013/img013-00779.png,C
./Font/Font/Sample013/img013-00211.png,C
./Font/Font/Sample013/img013-00589.png,C
./Font/Font/Sample013/img013-00775.png,C
./Font/Font/Sample013/img013-00028.png,C
./Font/Font/Sample013/img013-00099.png,C
./Font/Font/Sample013/img013-00342.png,C
./Font/Font/Sample013/img013-00786.png,C
./Font/Font/Sample013/img013-00441.png,C
./Font/Font/Sample013/img013-00944.png,C
./Font/Font/Sample013/img013-00519.png,C
./Font/Font/Sample013/img013-00275.png,C
./Font/Font/Sample013/img013-00117.png,C
./Font/Font/Sample013/img013-00747.png,C
./Font/Font/Sample013/img013-00995.png,C
./Font/Font/Sample013/img013-00772.png,C
./Font/Font/Sample013/img013-00664.png,C
./Font/Font/Sample013/img013-00627.png,C
./Font/Font/Sample013/img013-00909.png,C
./Font/Font/Sample013/img013-00800.png,C
./Font/Font/Sample013/img013-00689.png,C
./Font/Font/Sample013/img013-00069.png,C
./Font/Font/Sample013/img013-00084.png,C
./Font/Font/Sample013/img013-00100.png,C
./Font/Font/Sample013/img013-00060.png,C
./Font/Font/Sample013/img013-00114.png,C
./Font/Font/Sample013/img013-00380.png,C
./Font/Font/Sample013/img013-00393.png,C
./Font/Font/Sample013/img013-00282.png,C
./Font/Font/Sample013/img013-00116.png,C
./Font/Font/Sample013/img013-00343.png,C
./Font/Font/Sample013/img013-00052.png,C
./Font/Font/Sample013/img013-00849.png,C
./Font/Font/Sample013/img013-00399.png,C
./Font/Font/Sample013/img013-00412.png,C
./Font/Font/Sample013/img013-00787.png,C
./Font/Font/Sample013/img013-00016.png,C
./Font/Font/Sample013/img013-00363.png,C
./Font/Font/Sample013/img013-00224.png,C
./Font/Font/Sample013/img013-00317.png,C
./Font/Font/Sample013/img013-00039.png,C
./Font/Font/Sample013/img013-00892.png,C
./Font/Font/Sample013/img013-01014.png,C
./Font/Font/Sample013/img013-00120.png,C
./Font/Font/Sample013/img013-00476.png,C
./Font/Font/Sample013/img013-00347.png,C
./Font/Font/Sample013/img013-00806.png,C
./Font/Font/Sample013/img013-00904.png,C
./Font/Font/Sample013/img013-00969.png,C
./Font/Font/Sample013/img013-00453.png,C
./Font/Font/Sample013/img013-00723.png,C
./Font/Font/Sample013/img013-00439.png,C
./Font/Font/Sample013/img013-00682.png,C
./Font/Font/Sample013/img013-00416.png,C
./Font/Font/Sample013/img013-00586.png,C
./Font/Font/Sample013/img013-00847.png,C
./Font/Font/Sample013/img013-00614.png,C
./Font/Font/Sample013/img013-00047.png,C
./Font/Font/Sample013/img013-00978.png,C
./Font/Font/Sample013/img013-00634.png,C
./Font/Font/Sample013/img013-00364.png,C
./Font/Font/Sample013/img013-00766.png,C
./Font/Font/Sample013/img013-00233.png,C
./Font/Font/Sample013/img013-00111.png,C
./Font/Font/Sample013/img013-00762.png,C
./Font/Font/Sample013/img013-00946.png,C
./Font/Font/Sample013/img013-00115.png,C
./Font/Font/Sample013/img013-00378.png,C
./Font/Font/Sample013/img013-00938.png,C
./Font/Font/Sample013/img013-00987.png,C
./Font/Font/Sample013/img013-00300.png,C
./Font/Font/Sample013/img013-00244.png,C
./Font/Font/Sample013/img013-00493.png,C
./Font/Font/Sample013/img013-00517.png,C
./Font/Font/Sample013/img013-00190.png,C
./Font/Font/Sample013/img013-00930.png,C
./Font/Font/Sample013/img013-00123.png,C
./Font/Font/Sample013/img013-00851.png,C
./Font/Font/Sample013/img013-00641.png,C
./Font/Font/Sample013/img013-00209.png,C
./Font/Font/Sample013/img013-00732.png,C
./Font/Font/Sample013/img013-00447.png,C
./Font/Font/Sample013/img013-00155.png,C
./Font/Font/Sample013/img013-00807.png,C
./Font/Font/Sample013/img013-00785.png,C
./Font/Font/Sample013/img013-00151.png,C
./Font/Font/Sample013/img013-00592.png,C
./Font/Font/Sample013/img013-00663.png,C
./Font/Font/Sample013/img013-00461.png,C
./Font/Font/Sample013/img013-00033.png,C
./Font/Font/Sample013/img013-00584.png,C
./Font/Font/Sample013/img013-00558.png,C
./Font/Font/Sample013/img013-00744.png,C
./Font/Font/Sample013/img013-00121.png,C
./Font/Font/Sample013/img013-00488.png,C
./Font/Font/Sample013/img013-00387.png,C
./Font/Font/Sample013/img013-00110.png,C
./Font/Font/Sample013/img013-00333.png,C
./Font/Font/Sample013/img013-00011.png,C
./Font/Font/Sample013/img013-00304.png,C
./Font/Font/Sample013/img013-00180.png,C
./Font/Font/Sample013/img013-00440.png,C
./Font/Font/Sample013/img013-00631.png,C
./Font/Font/Sample013/img013-00622.png,C
./Font/Font/Sample013/img013-00058.png,C
./Font/Font/Sample013/img013-00161.png,C
./Font/Font/Sample013/img013-00603.png,C
./Font/Font/Sample013/img013-00294.png,C
./Font/Font/Sample013/img013-00639.png,C
./Font/Font/Sample013/img013-00206.png,C
./Font/Font/Sample013/img013-00199.png,C
./Font/Font/Sample013/img013-00081.png,C
./Font/Font/Sample013/img013-00763.png,C
./Font/Font/Sample013/img013-00450.png,C
./Font/Font/Sample013/img013-00983.png,C
./Font/Font/Sample013/img013-00258.png,C
./Font/Font/Sample013/img013-00057.png,C
./Font/Font/Sample013/img013-00678.png,C
./Font/Font/Sample013/img013-00980.png,C
./Font/Font/Sample013/img013-00215.png,C
./Font/Font/Sample013/img013-00499.png,C
./Font/Font/Sample013/img013-00280.png,C
./Font/Font/Sample013/img013-00289.png,C
./Font/Font/Sample013/img013-00964.png,C
./Font/Font/Sample013/img013-00340.png,C
./Font/Font/Sample013/img013-00464.png,C
./Font/Font/Sample013/img013-00696.png,C
./Font/Font/Sample013/img013-00538.png,C
./Font/Font/Sample013/img013-00730.png,C
./Font/Font/Sample013/img013-01012.png,C
./Font/Font/Sample013/img013-00287.png,C
./Font/Font/Sample013/img013-00131.png,C
./Font/Font/Sample013/img013-00140.png,C
./Font/Font/Sample013/img013-00170.png,C
./Font/Font/Sample013/img013-00719.png,C
./Font/Font/Sample013/img013-00249.png,C
./Font/Font/Sample013/img013-00619.png,C
./Font/Font/Sample013/img013-00263.png,C
./Font/Font/Sample013/img013-00431.png,C
./Font/Font/Sample013/img013-00238.png,C
./Font/Font/Sample013/img013-00817.png,C
./Font/Font/Sample013/img013-00961.png,C
./Font/Font/Sample013/img013-00027.png,C
./Font/Font/Sample013/img013-00941.png,C
./Font/Font/Sample013/img013-00451.png,C
./Font/Font/Sample013/img013-00429.png,C
./Font/Font/Sample013/img013-00319.png,C
./Font/Font/Sample013/img013-00229.png,C
./Font/Font/Sample013/img013-00145.png,C
./Font/Font/Sample013/img013-00019.png,C
./Font/Font/Sample013/img013-00804.png,C
./Font/Font/Sample013/img013-00572.png,C
./Font/Font/Sample013/img013-00232.png,C
./Font/Font/Sample013/img013-00432.png,C
./Font/Font/Sample013/img013-00883.png,C
./Font/Font/Sample013/img013-00717.png,C
./Font/Font/Sample013/img013-00148.png,C
./Font/Font/Sample013/img013-00462.png,C
./Font/Font/Sample013/img013-00269.png,C
./Font/Font/Sample013/img013-00694.png,C
./Font/Font/Sample013/img013-00460.png,C
./Font/Font/Sample013/img013-00700.png,C
./Font/Font/Sample013/img013-00375.png,C
./Font/Font/Sample013/img013-00520.png,C
./Font/Font/Sample013/img013-00979.png,C
./Font/Font/Sample013/img013-00495.png,C
./Font/Font/Sample013/img013-00556.png,C
./Font/Font/Sample013/img013-00565.png,C
./Font/Font/Sample013/img013-00802.png,C
./Font/Font/Sample013/img013-00920.png,C
./Font/Font/Sample013/img013-00929.png,C
./Font/Font/Sample013/img013-00566.png,C
./Font/Font/Sample013/img013-00976.png,C
./Font/Font/Sample013/img013-00757.png,C
./Font/Font/Sample013/img013-00064.png,C
./Font/Font/Sample013/img013-00507.png,C
./Font/Font/Sample013/img013-00662.png,C
./Font/Font/Sample013/img013-00954.png,C
./Font/Font/Sample013/img013-00681.png,C
./Font/Font/Sample013/img013-00742.png,C
./Font/Font/Sample013/img013-00455.png,C
./Font/Font/Sample013/img013-00324.png,C
./Font/Font/Sample013/img013-00290.png,C
./Font/Font/Sample013/img013-00580.png,C
./Font/Font/Sample013/img013-00853.png,C
./Font/Font/Sample013/img013-00129.png,C
./Font/Font/Sample013/img013-00144.png,C
./Font/Font/Sample013/img013-00761.png,C
./Font/Font/Sample013/img013-00753.png,C
./Font/Font/Sample013/img013-00323.png,C
./Font/Font/Sample013/img013-00065.png,C
./Font/Font/Sample013/img013-00912.png,C
./Font/Font/Sample013/img013-00926.png,C
./Font/Font/Sample013/img013-00221.png,C
./Font/Font/Sample013/img013-00583.png,C
./Font/Font/Sample013/img013-00160.png,C
./Font/Font/Sample013/img013-00365.png,C
./Font/Font/Sample013/img013-00642.png,C
./Font/Font/Sample013/img013-01000.png,C
./Font/Font/Sample013/img013-00469.png,C
./Font/Font/Sample013/img013-00388.png,C
./Font/Font/Sample013/img013-00905.png,C
./Font/Font/Sample013/img013-00965.png,C
./Font/Font/Sample013/img013-00125.png,C
./Font/Font/Sample013/img013-00688.png,C
./Font/Font/Sample013/img013-00693.png,C
./Font/Font/Sample013/img013-00716.png,C
./Font/Font/Sample013/img013-00156.png,C
./Font/Font/Sample013/img013-00435.png,C
./Font/Font/Sample013/img013-00956.png,C
./Font/Font/Sample013/img013-00796.png,C
./Font/Font/Sample013/img013-00466.png,C
./Font/Font/Sample013/img013-00685.png,C
./Font/Font/Sample013/img013-00296.png,C
./Font/Font/Sample013/img013-00478.png,C
./Font/Font/Sample013/img013-00122.png,C
./Font/Font/Sample013/img013-00354.png,C
./Font/Font/Sample013/img013-00873.png,C
./Font/Font/Sample013/img013-00677.png,C
./Font/Font/Sample013/img013-00023.png,C
./Font/Font/Sample013/img013-00223.png,C
./Font/Font/Sample013/img013-00253.png,C
./Font/Font/Sample013/img013-00031.png,C
./Font/Font/Sample013/img013-00862.png,C
./Font/Font/Sample013/img013-00805.png,C
./Font/Font/Sample013/img013-00119.png,C
./Font/Font/Sample013/img013-00404.png,C
./Font/Font/Sample013/img013-00874.png,C
./Font/Font/Sample013/img013-00777.png,C
./Font/Font/Sample013/img013-00423.png,C
./Font/Font/Sample013/img013-00674.png,C
./Font/Font/Sample013/img013-00034.png,C
./Font/Font/Sample013/img013-00264.png,C
./Font/Font/Sample013/img013-01005.png,C
./Font/Font/Sample013/img013-00613.png,C
./Font/Font/Sample013/img013-00418.png,C
./Font/Font/Sample013/img013-00492.png,C
./Font/Font/Sample013/img013-00845.png,C
./Font/Font/Sample013/img013-00219.png,C
./Font/Font/Sample013/img013-00080.png,C
./Font/Font/Sample013/img013-00331.png,C
./Font/Font/Sample013/img013-00608.png,C
./Font/Font/Sample013/img013-00959.png,C
./Font/Font/Sample013/img013-00320.png,C
./Font/Font/Sample013/img013-00040.png,C
./Font/Font/Sample013/img013-00821.png,C
./Font/Font/Sample013/img013-00837.png,C
./Font/Font/Sample013/img013-00576.png,C
./Font/Font/Sample013/img013-00690.png,C
./Font/Font/Sample013/img013-00957.png,C
./Font/Font/Sample013/img013-00559.png,C
./Font/Font/Sample013/img013-00532.png,C
./Font/Font/Sample013/img013-00850.png,C
./Font/Font/Sample013/img013-00993.png,C
./Font/Font/Sample013/img013-00077.png,C
./Font/Font/Sample013/img013-00088.png,C
./Font/Font/Sample013/img013-00720.png,C
./Font/Font/Sample013/img013-00024.png,C
./Font/Font/Sample013/img013-00490.png,C
./Font/Font/Sample013/img013-00017.png,C
./Font/Font/Sample013/img013-00658.png,C
./Font/Font/Sample013/img013-00616.png,C
./Font/Font/Sample013/img013-00819.png,C
./Font/Font/Sample013/img013-00823.png,C
./Font/Font/Sample013/img013-00672.png,C
./Font/Font/Sample013/img013-00626.png,C
./Font/Font/Sample013/img013-00285.png,C
./Font/Font/Sample013/img013-00871.png,C
./Font/Font/Sample013/img013-00593.png,C
./Font/Font/Sample013/img013-00832.png,C
./Font/Font/Sample013/img013-00878.png,C
./Font/Font/Sample013/img013-00595.png,C
./Font/Font/Sample013/img013-00759.png,C
./Font/Font/Sample013/img013-00406.png,C
./Font/Font/Sample013/img013-00226.png,C
./Font/Font/Sample013/img013-00916.png,C
./Font/Font/Sample013/img013-00310.png,C
./Font/Font/Sample013/img013-00330.png,C
./Font/Font/Sample013/img013-00844.png,C
./Font/Font/Sample013/img013-00931.png,C
./Font/Font/Sample013/img013-00346.png,C
./Font/Font/Sample013/img013-00345.png,C
./Font/Font/Sample013/img013-00876.png,C
./Font/Font/Sample013/img013-00710.png,C
./Font/Font/Sample013/img013-00799.png,C
./Font/Font/Sample013/img013-00189.png,C
./Font/Font/Sample013/img013-00090.png,C
./Font/Font/Sample013/img013-00118.png,C
./Font/Font/Sample013/img013-00857.png,C
./Font/Font/Sample013/img013-00301.png,C
./Font/Font/Sample013/img013-00722.png,C
./Font/Font/Sample013/img013-00769.png,C
./Font/Font/Sample013/img013-00889.png,C
./Font/Font/Sample013/img013-00577.png,C
./Font/Font/Sample013/img013-00986.png,C
./Font/Font/Sample013/img013-00602.png,C
./Font/Font/Sample013/img013-00570.png,C
./Font/Font/Sample013/img013-00102.png,C
./Font/Font/Sample013/img013-00908.png,C
./Font/Font/Sample013/img013-00551.png,C
./Font/Font/Sample013/img013-00197.png,C
./Font/Font/Sample013/img013-00070.png,C
./Font/Font/Sample013/img013-00643.png,C
./Font/Font/Sample013/img013-00870.png,C
./Font/Font/Sample013/img013-00231.png,C
./Font/Font/Sample013/img013-00942.png,C
./Font/Font/Sample013/img013-00164.png,C
./Font/Font/Sample013/img013-00386.png,C
./Font/Font/Sample013/img013-00486.png,C
./Font/Font/Sample013/img013-00407.png,C
./Font/Font/Sample013/img013-00138.png,C
./Font/Font/Sample013/img013-00162.png,C
./Font/Font/Sample013/img013-00774.png,C
./Font/Font/Sample013/img013-00187.png,C
./Font/Font/Sample013/img013-00001.png,C
./Font/Font/Sample013/img013-00458.png,C
./Font/Font/Sample013/img013-00943.png,C
./Font/Font/Sample013/img013-00866.png,C
./Font/Font/Sample013/img013-00438.png,C
./Font/Font/Sample013/img013-00811.png,C
./Font/Font/Sample013/img013-00169.png,C
./Font/Font/Sample013/img013-00414.png,C
./Font/Font/Sample013/img013-00409.png,C
./Font/Font/Sample013/img013-00531.png,C
./Font/Font/Sample013/img013-00872.png,C
./Font/Font/Sample013/img013-00204.png,C
./Font/Font/Sample013/img013-00864.png,C
./Font/Font/Sample013/img013-00868.png,C
./Font/Font/Sample013/img013-00543.png,C
./Font/Font/Sample013/img013-00032.png,C
./Font/Font/Sample013/img013-00260.png,C
./Font/Font/Sample013/img013-00443.png,C
./Font/Font/Sample013/img013-00650.png,C
./Font/Font/Sample013/img013-00927.png,C
./Font/Font/Sample013/img013-00830.png,C
./Font/Font/Sample013/img013-00341.png,C
./Font/Font/Sample013/img013-00834.png,C
./Font/Font/Sample013/img013-00067.png,C
./Font/Font/Sample013/img013-00163.png,C
./Font/Font/Sample013/img013-00869.png,C
./Font/Font/Sample013/img013-00271.png,C
./Font/Font/Sample013/img013-00101.png,C
./Font/Font/Sample013/img013-00415.png,C
./Font/Font/Sample013/img013-00394.png,C
./Font/Font/Sample013/img013-00449.png,C
./Font/Font/Sample013/img013-00612.png,C
./Font/Font/Sample013/img013-00002.png,C
./Font/Font/Sample013/img013-00865.png,C
./Font/Font/Sample013/img013-00724.png,C
./Font/Font/Sample013/img013-00822.png,C
./Font/Font/Sample013/img013-00525.png,C
./Font/Font/Sample013/img013-00038.png,C
./Font/Font/Sample013/img013-00661.png,C
./Font/Font/Sample013/img013-00405.png,C
./Font/Font/Sample013/img013-00794.png,C
./Font/Font/Sample013/img013-00579.png,C
./Font/Font/Sample013/img013-00846.png,C
./Font/Font/Sample013/img013-00194.png,C
./Font/Font/Sample013/img013-00684.png,C
./Font/Font/Sample013/img013-00501.png,C
./Font/Font/Sample013/img013-00203.png,C
./Font/Font/Sample013/img013-00059.png,C
./Font/Font/Sample013/img013-00417.png,C
./Font/Font/Sample013/img013-00970.png,C
./Font/Font/Sample013/img013-00966.png,C
./Font/Font/Sample013/img013-00105.png,C
./Font/Font/Sample013/img013-00242.png,C
./Font/Font/Sample013/img013-00334.png,C
./Font/Font/Sample013/img013-00035.png,C
./Font/Font/Sample013/img013-00314.png,C
./Font/Font/Sample013/img013-00401.png,C
./Font/Font/Sample013/img013-00427.png,C
./Font/Font/Sample013/img013-00149.png,C
./Font/Font/Sample013/img013-00646.png,C
./Font/Font/Sample013/img013-00974.png,C
./Font/Font/Sample013/img013-00470.png,C
./Font/Font/Sample013/img013-00660.png,C
./Font/Font/Sample013/img013-00544.png,C
./Font/Font/Sample013/img013-00528.png,C
./Font/Font/Sample013/img013-00108.png,C
./Font/Font/Sample013/img013-00963.png,C
./Font/Font/Sample013/img013-00653.png,C
./Font/Font/Sample013/img013-00843.png,C
./Font/Font/Sample013/img013-00445.png,C
./Font/Font/Sample013/img013-00610.png,C
./Font/Font/Sample013/img013-00073.png,C
./Font/Font/Sample013/img013-00541.png,C
./Font/Font/Sample013/img013-00382.png,C
./Font/Font/Sample013/img013-00726.png,C
./Font/Font/Sample013/img013-00573.png,C
./Font/Font/Sample013/img013-00054.png,C
./Font/Font/Sample013/img013-00389.png,C
./Font/Font/Sample013/img013-00925.png,C
./Font/Font/Sample013/img013-00135.png,C
./Font/Font/Sample013/img013-00402.png,C
./Font/Font/Sample013/img013-00715.png,C
./Font/Font/Sample013/img013-00621.png,C
./Font/Font/Sample013/img013-00298.png,C
./Font/Font/Sample013/img013-00286.png,C
./Font/Font/Sample013/img013-00479.png,C
./Font/Font/Sample013/img013-00699.png,C
./Font/Font/Sample013/img013-00166.png,C
./Font/Font/Sample013/img013-00705.png,C
./Font/Font/Sample013/img013-00955.png,C
./Font/Font/Sample013/img013-00917.png,C
./Font/Font/Sample013/img013-00875.png,C
./Font/Font/Sample013/img013-00021.png,C
./Font/Font/Sample013/img013-00816.png,C
./Font/Font/Sample013/img013-00591.png,C
./Font/Font/Sample013/img013-00922.png,C
./Font/Font/Sample013/img013-00514.png,C
./Font/Font/Sample013/img013-00262.png,C
./Font/Font/Sample013/img013-00649.png,C
./Font/Font/Sample013/img013-00999.png,C
./Font/Font/Sample013/img013-00049.png,C
./Font/Font/Sample013/img013-00222.png,C
./Font/Font/Sample013/img013-00537.png,C
./Font/Font/Sample013/img013-00581.png,C
./Font/Font/Sample013/img013-00113.png,C
./Font/Font/Sample013/img013-00698.png,C
./Font/Font/Sample013/img013-00921.png,C
./Font/Font/Sample013/img013-00243.png,C
./Font/Font/Sample013/img013-00265.png,C
./Font/Font/Sample013/img013-00680.png,C
./Font/Font/Sample013/img013-00727.png,C
./Font/Font/Sample013/img013-01015.png,C
./Font/Font/Sample013/img013-00228.png,C
./Font/Font/Sample013/img013-00506.png,C
./Font/Font/Sample013/img013-00877.png,C
./Font/Font/Sample013/img013-00055.png,C
./Font/Font/Sample013/img013-00061.png,C
./Font/Font/Sample013/img013-00137.png,C
./Font/Font/Sample013/img013-00839.png,C
./Font/Font/Sample013/img013-00676.png,C
./Font/Font/Sample013/img013-00452.png,C
./Font/Font/Sample013/img013-00667.png,C
./Font/Font/Sample013/img013-00666.png,C
./Font/Font/Sample013/img013-00360.png,C
./Font/Font/Sample013/img013-00729.png,C
./Font/Font/Sample013/img013-00146.png,C
./Font/Font/Sample013/img013-00994.png,C
./Font/Font/Sample013/img013-00814.png,C
./Font/Font/Sample013/img013-00278.png,C
./Font/Font/Sample013/img013-00571.png,C
./Font/Font/Sample013/img013-00841.png,C
./Font/Font/Sample013/img013-00852.png,C
./Font/Font/Sample013/img013-00578.png,C
./Font/Font/Sample013/img013-00893.png,C
./Font/Font/Sample013/img013-00835.png,C
./Font/Font/Sample013/img013-00494.png,C
./Font/Font/Sample013/img013-00350.png,C
./Font/Font/Sample013/img013-00906.png,C
./Font/Font/Sample013/img013-00377.png,C
./Font/Font/Sample013/img013-00352.png,C
./Font/Font/Sample013/img013-00624.png,C
./Font/Font/Sample013/img013-00707.png,C
./Font/Font/Sample013/img013-00858.png,C
./Font/Font/Sample013/img013-00574.png,C
./Font/Font/Sample013/img013-00308.png,C
./Font/Font/Sample013/img013-00734.png,C
./Font/Font/Sample013/img013-00790.png,C
./Font/Font/Sample013/img013-00824.png,C
./Font/Font/Sample013/img013-00886.png,C
./Font/Font/Sample013/img013-00261.png,C
./Font/Font/Sample013/img013-00937.png,C
./Font/Font/Sample013/img013-00030.png,C
./Font/Font/Sample013/img013-00933.png,C
./Font/Font/Sample013/img013-00087.png,C
./Font/Font/Sample013/img013-00683.png,C
./Font/Font/Sample013/img013-00472.png,C
./Font/Font/Sample013/img013-00322.png,C
./Font/Font/Sample013/img013-00336.png,C
./Font/Font/Sample013/img013-00095.png,C
./Font/Font/Sample013/img013-00692.png,C
./Font/Font/Sample013/img013-00212.png,C
./Font/Font/Sample013/img013-00567.png,C
./Font/Font/Sample013/img013-00094.png,C
./Font/Font/Sample013/img013-00605.png,C
./Font/Font/Sample013/img013-00371.png,C
./Font/Font/Sample013/img013-00940.png,C
./Font/Font/Sample013/img013-00183.png,C
./Font/Font/Sample013/img013-00981.png,C
./Font/Font/Sample013/img013-00890.png,C
